id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1274804414151262212,1274804414151262212,1592772031000,2020-06-21,20:40:31,UTC,135239817,elitedoc,Sufi,,"Hello @SaadiaAfzaal in ur pretence how cud u downplay #Budget2020 without ANY facts & figures? Behold it’s the best budget amid #Covid_19 in the h/o #Pakistan. U shud b ashamed of urself. 
@Ghummans @IrshadBhatti336 @Hammad_Azhar @SHABAZGIL","['saadiaafzaal', 'ghummans', 'irshadbhatti336', 'hammad_azhar', 'shabazgil']",[],[],0,0,1,"['#budget2020', '#covid_19', '#pakistan']",[],https://twitter.com/elitedoc/status/1274804414151262212,False,,0,,,,,,,"[{'user_id': '135239817', 'username': 'elitedoc'}, {'user_id': '2729275633', 'username': 'SaadiaAfzaal'}, {'user_id': '108560489', 'username': 'Ghummans'}, {'user_id': '723309166782255104', 'username': 'IrshadBhatti336'}, {'user_id': '912116150', 'username': 'Hammad_Azhar'}, {'user_id': '546580892', 'username': 'SHABAZGIL'}]",,,,
1274802712719380480,1274802712719380480,1592771626000,2020-06-21,20:33:46,UTC,136749236,ghostofdiaby,Aouney Lost in WildWest/ WunderThief,,"I didn’t think I’d come across this from an apparent well educated government and it’s officials in Pakistan, but, wow.  A government official going on Pakistani news channel and saying Covid 19 is referred to as Covid 19 because it has 19 points that can be applied to any nation",[],[],[],1,0,1,[],[],https://twitter.com/GhostOfDiaby/status/1274802712719380480,False,,0,,,,,,,"[{'user_id': '136749236', 'username': 'GhostOfDiaby'}]",,,,
1274792568082006017,1274768250132475908,1592769207000,2020-06-21,19:53:27,UTC,497810780,iamehar1980,مہر امتیاز,,"The point is how many % of doctors infected in pakistan and compare around the world,
We understand difficulties of doctors but in common our doctors didn't use precautions even before covid-19,
The concern we are losing our soldiers
Allah kareem give fast recovery to your sister",['dmisharam'],[],[],0,0,0,[],[],https://twitter.com/iamehar1980/status/1274792568082006017,False,,0,,,,,,,"[{'user_id': '497810780', 'username': 'iamehar1980'}, {'user_id': '102356778', 'username': 'DMisHaram'}]",,,,
1274790963441958913,1274790963441958913,1592768824000,2020-06-21,19:47:04,UTC,1377002137,bolnetwork,BOLNetwork,," https://youtu.be/HgxQTDTJld4 
COVID-19 177K Total Cases in Pakistan | BOL News Headlines 12:00 AM | 22nd June 2020 | BOL News",[],['https://youtu.be/HgxQTDTJld4'],[],0,1,5,[],[],https://twitter.com/BOLNETWORK/status/1274790963441958913,False,,0,,,,,,,"[{'user_id': '1377002137', 'username': 'BOLNETWORK'}]",,,,
1274789480545898496,1274789467971301377,1592768471000,2020-06-21,19:41:11,UTC,94289543,asadbeyg,asad beyg,,"6/7 - Here is another PTI official declaring that Covid-19 in Pakistan is caused by the category 'C' of Corona Virus. Not sure what that is, or how he managed to acquire this information, but surely he also easily escaped the wrath of Pakistani Twitterati.  https://twitter.com/nailainayat/status/1267882193419984897?s=20 …",[],['https://twitter.com/nailainayat/status/1267882193419984897?s=20'],[],1,0,0,[],[],https://twitter.com/asadbeyg/status/1274789480545898496,False,https://twitter.com/nailainayat/status/1267882193419984897,0,,,,,,,"[{'user_id': '94289543', 'username': 'asadbeyg'}]",,,,
1274789475877564417,1274789467971301377,1592768470000,2020-06-21,19:41:10,UTC,94289543,asadbeyg,asad beyg,,"4/7 - He also said that the study from Imperial College (re the massive spread of Covid-19 in Pakistan) shouldn't be taken seriously, because we aren't ""mental slaves of white people"". Not sure if I saw a trend about that?  https://twitter.com/mosharrafzaidi/status/1272801679335972864?s=20 …",[],['https://twitter.com/mosharrafzaidi/status/1272801679335972864?s=20'],[],1,0,0,[],[],https://twitter.com/asadbeyg/status/1274789475877564417,False,https://twitter.com/mosharrafzaidi/status/1272801679335972864,0,,,,,,,"[{'user_id': '94289543', 'username': 'asadbeyg'}]",,,,
1274789145106210816,1274758263771262980,1592768391000,2020-06-21,19:39:51,UTC,336106940,gangaurcoming,Alpesh Kumar Tailor,,"Mean while in Kashmir Congresi 

China Leh le le 
Pakistan Kashmir le le 

Phir delli main Modi ki phat jayegi 

Sapne dekho BSDko ke ki 370 wapas lag jayega
35A, CAA chala jayega

WTF they were in talk 

Congress is more dangerous than 
HIV, COVID-19, Tangue etc...
@RahulGandhi","['spiritofcongres', 'rahulgandhi']",[],[],1,2,5,[],[],https://twitter.com/Gangaurcoming/status/1274789145106210816,False,,0,,,,,,,"[{'user_id': '336106940', 'username': 'Gangaurcoming'}, {'user_id': '3903318556', 'username': 'SpiritOfCongres'}, {'user_id': '3171712086', 'username': 'RahulGandhi'}]",,,,
1274787438326681601,1274787438326681601,1592767984000,2020-06-21,19:33:04,UTC,961664007584276481,naveednadeem91,Naveed Nadeem,,"Based on details in this link, it seems that Army is now controlling Pakistan's approach to fight COVID-19 & PM is sidelined in decision making.

Smart lockdown logic (currently implemented) also was derived via TTQ strategy announced by DG ISPR months ago
 https://twitter.com/naveednadeem91/status/1274770620476207104 …",[],['https://twitter.com/naveednadeem91/status/1274770620476207104'],[],0,0,1,[],[],https://twitter.com/naveednadeem91/status/1274787438326681601,False,https://twitter.com/naveednadeem91/status/1274770620476207104,0,,,,,,,"[{'user_id': '961664007584276481', 'username': 'naveednadeem91'}]",,,,
1274784737148784641,1274784737148784641,1592767340000,2020-06-21,19:22:20,UTC,1171800166673915904,unique99153774,Unique,,Top 5 online earning websites in Pakistan (100% trusted) earn money in t...  https://youtu.be/MxxgVhRkDcE  via @YouTube #onlineearning #earnings #OnlineClasses #DollarSeanClub #PTI #Quarantine #COVID__19 #chinaindiaborder #LeftRightChallenge #Trending #lockdownextension,['youtube'],['https://youtu.be/MxxgVhRkDcE'],[],0,0,0,"['#onlineearning', '#earnings', '#onlineclasses', '#dollarseanclub', '#pti', '#quarantine', '#covid__19', '#chinaindiaborder', '#leftrightchallenge', '#trending', '#lockdownextension']",[],https://twitter.com/Unique99153774/status/1274784737148784641,False,,0,,,,,,,"[{'user_id': '1171800166673915904', 'username': 'Unique99153774'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1274783754192654338,1274783754192654338,1592767105000,2020-06-21,19:18:25,UTC,1263149848951500802,lisbonlmls,LMLS LISBON,,"@UdarOfficial @AbbTakk COVID 19 MEDICINE AVAILABLE IN PAKISTAN
 HEALTH DEPARTMENT * DRUG REGULATORY DEPARTMENT PM HOUSE CM HOUSES MIDIA PERSONS I CONTACTED ALL BUT NO REPLY WHY? MY CELL NO 03332144106 PLEASE CONTACT ME I HAVE RECORD THAT I CONTACTED EVERYONE.03332144106 please","['udarofficial', 'abbtakk']",[],[],0,0,0,[],[],https://twitter.com/LisbonLmls/status/1274783754192654338,False,,0,,,,,,,"[{'user_id': '1263149848951500802', 'username': 'LisbonLmls'}, {'user_id': '1330124042', 'username': 'UdarOfficial'}, {'user_id': '1017158666', 'username': 'AbbTakk'}]",,,,
1274782408487903239,1274782408487903239,1592766785000,2020-06-21,19:13:05,UTC,1116368551,awaisbutt79,Awais Butt,,"Pakistan will reschedule its USD 2.41 billion worth of debt repayments in 2020 under the Debt Service Suspension Initiative, a move that the World Bank said will help the cash-strapped country mount an ""effective response"" to COVID-19.",[],[],[],1,0,0,[],[],https://twitter.com/AwaisButt79/status/1274782408487903239,False,,0,,,,,,,"[{'user_id': '1116368551', 'username': 'AwaisButt79'}]",,,,
1274780007919837184,1274780007919837184,1592766212000,2020-06-21,19:03:32,UTC,1943499018,pakistan_24x7,PAKISTANI NEWS,,"Reinfection of COVID-19 after 3 months discovered in Pakistan, claims doctor - Business Recorder  http://dlvr.it/RZ4nM0 ",[],['http://dlvr.it/RZ4nM0'],[],0,0,0,[],[],https://twitter.com/PAKISTAN_24x7/status/1274780007919837184,False,,0,,,,,,,"[{'user_id': '1943499018', 'username': 'PAKISTAN_24x7'}]",,,,
1274774107020820480,1274774107020820480,1592764805000,2020-06-21,18:40:05,UTC,1247250742286704640,dr_seemin,Dr Seemin Jamali,,"UPDATED COVID TRACKER

 Coronavirus are speedy move in Pakistan.

Everyone must used mask.

#BeSafe
#Covid_19
#StayHomeSafePakistan pic.twitter.com/rPPmoeltnH",[],[],['https://pbs.twimg.com/media/EbDoSstWkAIyy7m.jpg'],5,10,36,"['#besafe', '#covid_19', '#stayhomesafepakistan']",[],https://twitter.com/dr_seemin/status/1274774107020820480,False,,0,,,,,,,"[{'user_id': '1247250742286704640', 'username': 'dr_seemin'}]",,,,
1274772691216740352,1274772691216740352,1592764468000,2020-06-21,18:34:28,UTC,1231110291456483328,ryhandinsiddiqi,Ryhanuddin Siddiqui,,"کورونامریض دوبارہ متاثر ہوسکتا ہے
 لہٰذا  ریکوورلوگ بھی احتیاط کرے۔  
Covid-19 Reinfection in Pakistan  pic.twitter.com/D0wwZhb8uW",[],[],['https://pbs.twimg.com/media/EbDnAWfX0AMNfeu.jpg'],0,0,4,[],[],https://twitter.com/RyhandinSiddiqi/status/1274772691216740352,False,,0,,,,,,,"[{'user_id': '1231110291456483328', 'username': 'RyhandinSiddiqi'}]",,,,
1274772078516977667,1274772078516977667,1592764322000,2020-06-21,18:32:02,UTC,19921353,pakistaninews,Pakistan News,,"LIVE: Pakistan’s Covid-19 tally soars to 179,505 as Sindh sees surge in infections. #pakistan  https://tribune.com.pk/story/2247126/1-live-pakistan-partially-open-airspace-today-covid-19-tally-soars-176617/?amp=1 …",[],['https://tribune.com.pk/story/2247126/1-live-pakistan-partially-open-airspace-today-covid-19-tally-soars-176617/?amp=1'],[],0,0,2,['#pakistan'],[],https://twitter.com/pakistaninews/status/1274772078516977667,False,,0,,,,,,,"[{'user_id': '19921353', 'username': 'pakistaninews'}]",,,,
1274771457747431425,1274770655846764544,1592764174000,2020-06-21,18:29:34,UTC,143283885,umairabbass,Umair,,Friend’s initiative for awareness regarding #COVID__19 spread in Pakistan. Please subscribe. @shirazsiddiqali,['shirazsiddiqali'],[],[],0,0,0,['#covid__19'],[],https://twitter.com/UmairAbbass/status/1274771457747431425,False,,0,,,,,,,"[{'user_id': '143283885', 'username': 'UmairAbbass'}, {'user_id': '3347757267', 'username': 'shirazsiddiqali'}]",,,,
1274770201935036416,1274770201935036416,1592763874000,2020-06-21,18:24:34,UTC,26030994,znanjiani,Zohair Nanjiani,,What '19' in Covid-19 actually means: Pakistan minister shares ridiculous 'discovery' - Republic World  https://m.republicworld.com/world-news/pakistan-news/what-19-in-covid-19-actually-means-pak-minister-shares-earthshaking.html …,[],['https://m.republicworld.com/world-news/pakistan-news/what-19-in-covid-19-actually-means-pak-minister-shares-earthshaking.html'],[],0,0,0,[],[],https://twitter.com/znanjiani/status/1274770201935036416,False,,0,,,,,,,"[{'user_id': '26030994', 'username': 'znanjiani'}]",,,,
1274769751512961028,1274769751512961028,1592763767000,2020-06-21,18:22:47,UTC,1241733357861568512,rajaaliejaz1,Raja Ali Ejaz,,"The Embassy of Pakistan continued to provide #consular and community welfare activities to visiting #Pakistanis in #Riyadh. As per local rules, necessary precautionary measures against COVID-19 are maintained throughout the services
#EmbassyofPakistan #riyadh pic.twitter.com/1ReP0ddPZw",[],[],"['https://pbs.twimg.com/media/EbDkULPX0AARkgT.jpg', 'https://pbs.twimg.com/media/EbDkUU0XsAUTa7q.jpg', 'https://pbs.twimg.com/media/EbDkUu5XsAA-1hf.jpg', 'https://pbs.twimg.com/media/EbDkVRZXsAIHCwa.jpg']",4,2,28,"['#consular', '#pakistanis', '#riyadh', '#embassyofpakistan', '#riyadh']",[],https://twitter.com/RajaAliEjaz1/status/1274769751512961028,False,,0,,,,,,,"[{'user_id': '1241733357861568512', 'username': 'RajaAliEjaz1'}]",,,,
1274769529336467458,1274769529336467458,1592763714000,2020-06-21,18:21:54,UTC,1027024972353613824,matloob_jafar,Matloob Jafar,,WE  MOST HUMBLY WITH FOLDED HANDS  REQUEST THE PEOPLE  WHO MATTER TO HAND OVER  ALL ADMINISTRATIVE  CONTROL T O  PAKISTAN ARMY TO CONTROL COVID 19 IN BIG CITIES  LAHORE ISLAMABAD MULTAN  FAISALABA KARACHI   QUETTA PESHAWAR  MARDAN   AS PRESCENT ADMINISTRATION HAS MSERBLY  Failed,[],[],[],0,0,0,[],[],https://twitter.com/matloob_jafar/status/1274769529336467458,False,,0,,,,,,,"[{'user_id': '1027024972353613824', 'username': 'matloob_jafar'}]",,,,
1274769439741878272,1274769439741878272,1592763693000,2020-06-21,18:21:33,UTC,157583879,riaztoori,Riaz Ali Turi,,"Tweet of the Day, any medicine or instrument necessary for COVID-19 patients are either unavailable or their prices touching sky in Islamic Republic of Pakistan  https://twitter.com/khawajamasif/status/1274739830468022273 …",[],['https://twitter.com/khawajamasif/status/1274739830468022273'],[],1,2,3,[],[],https://twitter.com/RiazToori/status/1274769439741878272,False,https://twitter.com/KhawajaMAsif/status/1274739830468022273,0,,,,,,,"[{'user_id': '157583879', 'username': 'RiazToori'}]",,,,
1274768094242586624,1274768094242586624,1592763372000,2020-06-21,18:16:12,UTC,1259877313207918592,varahiamma,🆅🅰️🆁🅰️🅷🅸,,"We Indians know your family's ties with enemy PAKISTAN & CHINA. 
Was it you who invited them to weaken the govt while the country was fighting Covid-19 crisis spread by Chinese? Tell the truth. They are ur friends & you yourself signed a deal with Chinese Communist Party in 2008  https://twitter.com/RahulGandhi/status/1273857069775335424 …",[],['https://twitter.com/RahulGandhi/status/1273857069775335424'],[],0,0,0,[],[],https://twitter.com/varahiamma/status/1274768094242586624,False,https://twitter.com/RahulGandhi/status/1273857069775335424,0,,,,,,,"[{'user_id': '1259877313207918592', 'username': 'varahiamma'}]",,,,
1274766609823883265,1274651073140215809,1592763018000,2020-06-21,18:10:18,UTC,893366454279704576,naveedm78,Naveed Malik,,Bye the way what are 19 points of #Covid_19 and which are applicable in Pakistan as per our immunity🤔😜😂...what a level of Ministers of PTI...we have not voted for such persons to make fun of govt and country🙏🙏🙏,"['mashwaniazhar', 'zartajgulwazir']",[],[],0,0,0,['#covid_19'],[],https://twitter.com/NaveedM78/status/1274766609823883265,False,,0,,,,,,,"[{'user_id': '893366454279704576', 'username': 'NaveedM78'}, {'user_id': '2415481247', 'username': 'MashwaniAzhar'}, {'user_id': '714996735', 'username': 'zartajgulwazir'}]",,,,
1274765813262831617,1268177509687885825,1592762828000,2020-06-21,18:07:08,UTC,1091595102068359170,oneworldorders,New World Order,,"The mismanagement of PTI government & confuse statements of U-Turner Dr.Imran Khan Niazi on covid-19 pandemic have put many lives in danger , many have lost already. Establishment's experiment on Pakistan for IK's selection is a big failure & ROT @OfficialDGISPR","['desmukh', 'khawajamasif', 'imrankhanpti', 'officialdgispr']",[],[],0,0,0,[],[],https://twitter.com/OneWorldOrders/status/1274765813262831617,False,,0,,,,,,,"[{'user_id': '1091595102068359170', 'username': 'OneWorldOrders'}, {'user_id': '66461626', 'username': 'desmukh'}, {'user_id': '1208631468', 'username': 'KhawajaMAsif'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}, {'user_id': '811505937911517184', 'username': 'OfficialDGISPR'}]",,,,
1274764068352647170,1274764068352647170,1592762412000,2020-06-21,18:00:12,UTC,1377002137,bolnetwork,BOLNetwork,,"Covid-19 Cases in Pakistan | BOL News Headlines 09:00 PM | 21st June 2020 | BOL News Bulletin
 https://www.youtube.com/watch?v=kidxV7u2tnM …",[],['https://www.youtube.com/watch?v=kidxV7u2tnM'],[],0,2,5,[],[],https://twitter.com/BOLNETWORK/status/1274764068352647170,False,,0,,,,,,,"[{'user_id': '1377002137', 'username': 'BOLNETWORK'}]",,,,
1274763679272259584,1274761537245175809,1592762319000,2020-06-21,17:58:39,UTC,704282873231237121,florian_krammer,Florian Krammer,,Kind of in the ballpark of daily cases in Pakistan.....,['v2019n'],[],[],2,3,18,[],[],https://twitter.com/florian_krammer/status/1274763679272259584,False,,0,,,,,,,"[{'user_id': '704282873231237121', 'username': 'florian_krammer'}, {'user_id': '1218324988966531072', 'username': 'V2019N'}]",,,,
1274758015896498177,1274694786830794756,1592760969000,2020-06-21,17:36:09,UTC,2955919704,sohailasghar111,sohailasghar,,"Oh really! First of all, you tell me, in what sector you had done a good job so far. When prime minister @ImranKhanPTI told don't do any politics during Covid-19 but you did and doing till now. Tell me what you had contributed for people of Pakistan?","['shabazgil', 'imrankhanpti']",[],[],0,0,0,[],[],https://twitter.com/sohailasghar111/status/1274758015896498177,False,,0,,,,,,,"[{'user_id': '2955919704', 'username': 'sohailasghar111'}, {'user_id': '546580892', 'username': 'SHABAZGIL'}, {'user_id': '122453931', 'username': 'ImranKhanPTI'}]",,,,
1274752452982722561,1274750376391192577,1592759643000,2020-06-21,17:14:03,UTC,1127314424,nazirhussain201,NHA,,"no, the real issue is, the horribly low level of knowledge . if the concepts are not clear, what policy these guys would be making.   and it is over 6 months now. no wonder Pakistan is in a crisis now. 
yesterday, a Brigadier died of Covid-19 in Quetta.",['fatimatanees'],[],[],0,0,0,[],[],https://twitter.com/NazirHussain201/status/1274752452982722561,False,,0,,,,,,,"[{'user_id': '1127314424', 'username': 'NazirHussain201'}, {'user_id': '3016328108', 'username': 'FatimaTanees'}]",,,,
1274749763976478725,1274713556403904518,1592759002000,2020-06-21,17:03:22,UTC,155488031,koryodynasty,Raphael Rashid,,"- USA has 2.3 million cases of COVID-19, or 684.0 per 100K people
- Pakistan has 171.7K cases, or 83.9 per 100K
- Bangladesh has 105.3K cases, or 65.4 per 100K

Today, multiple flights landed in SK from USA.

Flights from Dhaka, which are irregular anyway, will stop.  pic.twitter.com/W0gKeiPY1d",[],[],['https://pbs.twimg.com/media/EbDSHbjUcAE9p1c.png'],3,15,22,[],[],https://twitter.com/koryodynasty/status/1274749763976478725,False,,0,,,,,,,"[{'user_id': '155488031', 'username': 'koryodynasty'}]",,,,
1274748370167496706,1274745314247872513,1592758669000,2020-06-21,16:57:49,UTC,1221553529204224005,dphajja,کفن چور پاکستانی,,"These are rare cases, first documented in #SouthKorea...
   Our respected @ShamaJunejo also suffered this twice.
#COVID__19 #Pakistan","['nabeel1104', 'faheemyounus', 'shamajunejo']",[],[],0,0,0,"['#southkorea', '#covid__19', '#pakistan']",[],https://twitter.com/DPhajja/status/1274748370167496706,False,,0,,,,,,,"[{'user_id': '1221553529204224005', 'username': 'DPhajja'}, {'user_id': '1129666519024189441', 'username': 'Nabeel1104'}, {'user_id': '389313566', 'username': 'FaheemYounus'}, {'user_id': '62784626', 'username': 'ShamaJunejo'}]",,,,
1274745698022354944,1274679756546609153,1592758032000,2020-06-21,16:47:12,UTC,2287458160,moderatealex,Alex,,"11- COVID-19 first case  in US was recorded on 27th February and in Pakistan on 26th february and look at where the cases now are in two countries according to Firdous Shameem Naqvi 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️

So 11 point is that COVID-19 is Pakistan friendly virus","['anamcheema_', 'omar_quraishi']",[],[],0,0,1,[],[],https://twitter.com/moderatealex/status/1274745698022354944,False,,0,,,,,,,"[{'user_id': '2287458160', 'username': 'moderatealex'}, {'user_id': '469439091', 'username': 'AnamCheema_'}, {'user_id': '64744912', 'username': 'omar_quraishi'}]",,,,
1274745402244415488,1274745402244415488,1592757962000,2020-06-21,16:46:02,UTC,19921353,pakistaninews,Pakistan News,,"LIVE: Pakistan’s Covid-19 tally soars to 179,495 as Sindh sees surge in infections. #pakistan  https://tribune.com.pk/story/2247126/1-live-pakistan-partially-open-airspace-today-covid-19-tally-soars-176617/?amp=1 …",[],['https://tribune.com.pk/story/2247126/1-live-pakistan-partially-open-airspace-today-covid-19-tally-soars-176617/?amp=1'],[],0,0,1,['#pakistan'],[],https://twitter.com/pakistaninews/status/1274745402244415488,False,,0,,,,,,,"[{'user_id': '19921353', 'username': 'pakistaninews'}]",,,,
1274743558633742336,1274743558633742336,1592757522000,2020-06-21,16:38:42,UTC,1162788861321388032,tppnewsofficial,The Pakistan Post,,Pakistan self-sufficient in manufacturing PPE to contain COVID-19: Dr Zafar  https://thepakistanpost.net/pakistan-self-sufficient-in-manufacturing-ppe-to-contain-covid-19-dr-zafar/ …,[],['https://thepakistanpost.net/pakistan-self-sufficient-in-manufacturing-ppe-to-contain-covid-19-dr-zafar/'],[],0,0,0,[],[],https://twitter.com/TPPNewsOfficial/status/1274743558633742336,False,,0,,,,,,,"[{'user_id': '1162788861321388032', 'username': 'TPPNewsOfficial'}]",,,,
1274742114979643392,1274742114979643392,1592757178000,2020-06-21,16:32:58,UTC,3622078034,khylkkohistani,Khlyk kohistani,,"PPP in Sindh is Seting milestones by, 
Sindh Govt by PPP has more Beds Per million population,
Sindh is doing more testing for COVID-19, 
Sindh Recoveries are more in Covid-19,
More HDU beds per million population in Sindh
Facts by WHO & Pakistan Bureau statistics.  pic.twitter.com/2UHsEtyTU3",[],[],"['https://pbs.twimg.com/media/EbDLLdmWAAUogt_.jpg', 'https://pbs.twimg.com/media/EbDLL8gXsAQwSSV.jpg', 'https://pbs.twimg.com/media/EbDLMX7WoAEVVaS.jpg']",0,3,4,[],[],https://twitter.com/KhylkKohistani/status/1274742114979643392,False,,0,,,,,,,"[{'user_id': '3622078034', 'username': 'KhylkKohistani'}]",,,,
1274741912558329856,1274741912558329856,1592757130000,2020-06-21,16:32:10,UTC,310475943,inazeem,iNazeem™,,#Covid-19 in Pakistan : Current Situation Analysed by a Health Professional  https://youtu.be/BlTws6ayDgM  via @YouTube,['youtube'],['https://youtu.be/BlTws6ayDgM'],[],0,0,0,['#covid'],[],https://twitter.com/inazeem/status/1274741912558329856,False,,0,,,,,,,"[{'user_id': '310475943', 'username': 'inazeem'}, {'user_id': '10228272', 'username': 'YouTube'}]",,,,
1274741670223810562,1274741670223810562,1592757072000,2020-06-21,16:31:12,UTC,1270601906918838273,chandramoulyn,NCMOULY,,Inter-Services Intelligible (ISI) officer Mr.Hasan Afzal died due to COVID-19 in Balochistan area of Pakistan! He has been working in Brigg Sector of Balochistan where there are insufficient medical facilities!  pic.twitter.com/IHiPWVkzUg,[],[],['https://pbs.twimg.com/media/EbDKyABUwAAoeEc.jpg'],0,0,0,[],[],https://twitter.com/ChandramoulyN/status/1274741670223810562,False,,0,,,,,,,"[{'user_id': '1270601906918838273', 'username': 'ChandramoulyN'}]",,,,
1274737516227080192,1274656174626004992,1592756082000,2020-06-21,16:14:42,UTC,1021392857964466182,shamsul113,Shamsul Arfeen,,"Actually in my point of view her fourth statement is questionable. For the first statement it's partially correct because Corona is a family or group of viruses. SARS, MERS & COVID-19  are the concerning members. 
And for praising her leader isn't a new thing in Pakistan politics",['mashwaniazhar'],[],[],0,0,0,[],[],https://twitter.com/Shamsul113/status/1274737516227080192,False,,0,,,,,,,"[{'user_id': '1021392857964466182', 'username': 'Shamsul113'}, {'user_id': '2415481247', 'username': 'MashwaniAzhar'}]",,,,
1274737192858816512,1274423461599801344,1592756004000,2020-06-21,16:13:24,UTC,2850227124,_high_octane,Fishi,,"Yeah, free treatments for covid 19 patients in Karachi Pakistan 🇵🇰",['sabrina45125804'],[],[],1,0,1,[],[],https://twitter.com/_High_Octane/status/1274737192858816512,False,,0,,,,,,,"[{'user_id': '2850227124', 'username': '_High_Octane'}, {'user_id': '1167392736221245440', 'username': 'Sabrina45125804'}]",,,,
1274735959830081536,1274735959830081536,1592755710000,2020-06-21,16:08:30,UTC,1004585850,ahtishambaber,Muhammad Ahtisham baber,,"Imran Khan ko ministers itnay achay milay sirf Awam Jahil mili hai

There are 19 points in COVID-19. 
There are 16 engines in F-16.
There are 28 families in Famila-28.
#Pakistan",[],[],[],1,0,1,['#pakistan'],[],https://twitter.com/AhtishamBaber/status/1274735959830081536,False,,0,,,,,,,"[{'user_id': '1004585850', 'username': 'AhtishamBaber'}]",,,,
1274735017722179584,1274735017722179584,1592755486000,2020-06-21,16:04:46,UTC,15580522,shubhankar,Shubhankar,,looks like pakistan letting citizens to fly out irrespective of Wuhan Coronavirus tests  https://simpleflying.com/pia-copenhagen-covid-positive/ … 18 pakistani found COVID-19 infected on arrival in Denmark,[],['https://simpleflying.com/pia-copenhagen-covid-positive/'],[],0,0,0,[],[],https://twitter.com/shubhankar/status/1274735017722179584,False,,0,,,,,,,"[{'user_id': '15580522', 'username': 'shubhankar'}]",,,,
1274733851848454147,1274733851848454147,1592755208000,2020-06-21,16:00:08,UTC,295026514,annehlyon,Anne 🍒 #ClafoutisGate,,« Gilead Sciences Inc signed non-exclusive licensing pacts last month with five generic drugmakers based in India and Pakistan to expand the supply of its COVID-19 treatment. »  https://twitter.com/OpenviewOpen/status/1274723915948941313 …,[],['https://twitter.com/OpenviewOpen/status/1274723915948941313'],[],0,0,0,[],[],https://twitter.com/AnnehLyon/status/1274733851848454147,False,https://twitter.com/OpenviewOpen/status/1274723915948941313,0,,,,,,,"[{'user_id': '295026514', 'username': 'AnnehLyon'}]",,,,
1274733143933825024,1274733143933825024,1592755039000,2020-06-21,15:57:19,UTC,35459949,mosharrafzaidi,Mosharraf Zaidi,,"Intrigued by the wider reform agenda @jhagra articulates here, despite major fiscal constraints imposed by a number of factors, with Covid-19 being one of them. 

Provincial fiscal space may the defining governance issue in Pakistan in 2020-2021. 

 https://www.thenews.com.pk/print/675470-covid-budget …",['jhagra'],['https://www.thenews.com.pk/print/675470-covid-budget'],[],2,1,11,[],[],https://twitter.com/mosharrafzaidi/status/1274733143933825024,False,,0,,,,,,,"[{'user_id': '35459949', 'username': 'mosharrafzaidi'}, {'user_id': '20671067', 'username': 'Jhagra'}]",,,,
1274732660976467968,1274732660976467968,1592754924000,2020-06-21,15:55:24,UTC,64744912,omar_quraishi,omar r quraishi,,"A female minister in Pakistan has come in for severe public criticism after it emerged that she had no idea what the ‘19’ in COVID-19 stood for 

However, at least two TV anchors have come to her defence saying that she is a woman and shouldn’t be targeted because of her gender",[],[],[],66,51,277,[],[],https://twitter.com/omar_quraishi/status/1274732660976467968,False,,0,,,,,,,"[{'user_id': '64744912', 'username': 'omar_quraishi'}]",,,,
1274732227276963841,1274732227276963841,1592754821000,2020-06-21,15:53:41,UTC,839338610956648449,usernamechoosea,Logic & Facts,,"#Zartajgul #zartajgulwazir #PTI #pakistan

When you PM is Donkey…..

Fawad Chaudhry, Khan's helicopter rides cost just Rs. 50-55 ($0.4) per kilo meter.

Climate Minister Zartaj Gul, the word ""19"" in COVID-19 means that it has 19 points.",[],[],[],0,0,0,"['#zartajgul', '#zartajgulwazir', '#pti', '#pakistan']",[],https://twitter.com/usernamechoosea/status/1274732227276963841,False,,0,,,,,,,"[{'user_id': '839338610956648449', 'username': 'usernamechoosea'}]",,,,
1274731952784850946,1274731952784850946,1592754755000,2020-06-21,15:52:35,UTC,46823392,alikapadia,M. Ali Kapadia,,"How COVID-19 is spreading in Pakistan:
1. Naysayer visits large gatherings, Friends & Families. 
2. Gets symptoms, tests positive.
3. Hides it from F&F in shame.
4. F&F spread it in their home. Some visit gatherings.
5. 2 wks later, naysayer proudly announces they’ve beaten COVID",[],[],[],1,5,5,[],[],https://twitter.com/AliKapadia/status/1274731952784850946,False,,0,,,,,,,"[{'user_id': '46823392', 'username': 'AliKapadia'}]",,,,
1274730659815264256,1274730659815264256,1592754447000,2020-06-21,15:47:27,UTC,2303550342,asad_alee1,Asad ally Laghari,,So SAPM @SHABAZGIL says that  #Zartajgul is from such Background that’s why she can’t answer many questions but there r so many channels for that we have to send a representative lol she sits in cabinet she is a Minister and she Doesn’t even know about #Covid_19 #Pakistan #PTI,['shabazgil'],[],[],0,1,3,"['#zartajgul', '#covid_19', '#pakistan', '#pti']",[],https://twitter.com/asad_alee1/status/1274730659815264256,False,,0,,,,,,,"[{'user_id': '2303550342', 'username': 'asad_alee1'}, {'user_id': '546580892', 'username': 'SHABAZGIL'}]",,,,
